#{"t_start": 1704623288.2483068, "env_id": "None"}
r,l,t
30.261612,422,2080.899043
-136.853485,378,2084.557219
-257.086652,541,2089.512267
-131.153244,368,2094.091606
-7.590699,22,2094.669809
54.435852,1001,2103.94401
22.903827,292,2106.975658
29.62019,408,2110.71264
-336.702551,319,2113.932407
228.282156,1001,2122.450091
-99.824789,1001,2132.452894
-208.121864,578,2138.079676
-333.598808,209,2140.236664
-184.118836,204,2142.326109
385.413432,1001,2151.194088
37.187289,231,2153.366745
-232.086791,288,2156.085486
-75.76628,231,2158.601847
-267.705999,428,2162.104081
97.444614,249,2164.58168
29.248997,570,2170.934873
98.352098,213,2173.716805
104.168272,146,2175.467218
-17.564293,69,2176.451595
177.512856,345,2180.455464
-145.915325,176,2182.409066
41.608585,600,2188.185828
154.077253,642,2194.304886
-11.730108,219,2196.321935
550.478931,849,2204.104872
80.674209,582,2209.302526
-128.518903,882,2217.970694
-3.505266,184,2219.643594
288.693885,1001,2227.771269
-22.021325,139,2229.18663
-299.544297,1001,2237.448253
1.937235,1001,2245.762499
-136.589121,598,2252.340474
45.490798,1001,2260.656239
160.652883,523,2265.954329
-367.180146,834,2273.674626
-63.984626,234,2275.753087
-136.995432,144,2277.409369
309.078026,780,2283.753777
-490.722819,750,2290.834429
-10.257262,70,2291.662801
-126.73709,1001,2300.04181
-122.406154,158,2301.541883
80.536675,1001,2308.980242
-361.208262,1001,2317.264976
-72.165322,64,2318.187071
-208.045282,343,2322.234775
173.681124,622,2327.792176
-300.795875,1001,2336.145993
-22.873256,224,2338.336556
-168.682626,346,2341.446522
64.392728,433,2345.245935
-389.081087,1001,2353.33686
7.145845,119,2354.606297
227.755813,174,2357.540185
-809.142949,1001,2364.643007
241.144645,674,2370.161047
38.259964,453,2373.708364
-65.472076,214,2376.005611
326.957837,450,2379.451394
-144.499918,131,2380.874439
-49.290131,624,2385.929569
118.38335,185,2387.757738
-23.668736,1001,2397.204459
-41.743666,1001,2405.941231
91.401815,727,2412.457774
198.026607,170,2414.209363
47.542089,175,2415.803708
36.522794,132,2417.038308
-247.195568,567,2421.711946
-173.56239,367,2425.332202
-45.90843,622,2431.706194
-39.896008,46,2432.50368
23.946906,537,2437.160301
-90.707507,111,2438.457934
-240.433301,732,2444.708489
161.653949,205,2446.843287
-72.070322,296,2449.515847
5.67542,264,2451.962049
-428.537545,1001,2460.917092
-224.846534,367,2464.746171
7.008758,61,2465.652388
311.584055,1001,2476.123255
-38.87772,438,2480.206972
-31.903912,91,2481.395295
207.196529,314,2484.145669
14.247862,999,2492.43465
94.200578,569,2498.085042
136.27497,404,2502.133147
-160.975486,1001,2511.759701
-105.928834,91,2513.041316
-236.159977,793,2520.658389
-38.03323,106,2521.831517
-47.578186,478,2526.036932
-76.837792,423,2529.553124
51.946919,203,2531.788559
-25.524103,415,2536.009133
-242.140763,180,2537.800171
-30.522349,171,2539.542232
114.483134,418,2543.305323
-92.099687,602,2550.04064
-24.101733,447,2553.963524
-242.170322,1001,2562.534664
318.707647,1001,2571.248405
-426.651269,1001,2579.407673
23.564437,397,2583.61287
-14.966617,675,2588.615381
72.852524,1001,2597.78267
-197.499059,222,2600.345333
149.15946,279,2603.175388
-118.348897,308,2605.695114
47.186926,687,2611.479766
-41.277129,291,2613.918541
-14.287451,267,2616.652843
-8.475026,117,2618.043926
-17.144609,40,2618.731932
-652.903587,1001,2628.17203
59.276764,302,2630.438606
30.700021,215,2632.55922
-17.602572,168,2634.403739
-249.409271,239,2636.61762
46.190187,155,2638.353809
-283.481496,229,2640.260278
172.756364,219,2642.480082
155.759614,154,2644.184036
-158.830102,190,2645.997492
102.994635,580,2650.96707
262.386497,1001,2660.62334
111.390114,223,2662.858918
13.929166,133,2664.687204
149.867653,770,2671.516464
-317.1219,279,2674.016414
250.49316,463,2677.885826
0.694704,683,2683.160013
-481.462504,405,2687.144391
134.440737,721,2692.990445
-172.676733,348,2697.522306
-123.376933,151,2698.897654
219.907399,1001,2706.293392
-348.593615,380,2709.543846
-64.278813,194,2711.67046
15.617214,559,2716.687591
164.511544,514,2721.632755
-71.769163,210,2723.595143
-159.841626,270,2725.612095
-615.25077,1001,2734.797081
-81.049285,156,2736.445281
-14.521123,214,2738.810154
10.777957,248,2741.030144
-384.544329,1001,2749.475988
-23.252755,258,2751.820316
-115.692406,183,2753.383155
85.689536,162,2755.055406
174.610373,251,2757.399466
22.621171,274,2760.009187
-130.194328,138,2761.291342
-79.40731,494,2765.792851
-138.783669,200,2767.71583
-146.898811,833,2776.079741
-138.639108,533,2780.393025
-105.788195,168,2782.159625
-33.058755,141,2783.769709
109.398334,371,2786.695943
53.960073,151,2788.434524
-97.470205,136,2790.263716
68.458139,379,2793.905281
-88.138559,100,2795.0775
31.056507,736,2802.141463
208.367954,251,2804.580174
73.231255,335,2808.281541
-215.272883,216,2812.084214
-1.502531,216,2814.101402
62.193016,115,2815.351607
18.68526,236,2817.898407
-123.708371,82,2818.976747
-87.398763,153,2820.539742
48.731311,86,2821.664608
-97.395286,213,2823.492987
-38.835011,246,2825.805522
34.038261,189,2827.641869
90.330871,239,2830.027094
-30.146685,102,2831.276898
15.659019,81,2832.372022
-179.61092,312,2835.123034
-145.391883,147,2836.623476
225.669737,232,2838.577951
-98.523256,285,2841.859107
136.403481,208,2844.015538
111.53929,569,2848.930007
-149.094023,483,2854.578516
-81.774969,74,2855.625635
-50.254519,125,2857.204206
1.8901,17,2857.719861
93.434221,77,2858.813681
-157.428463,227,2861.314497
91.197577,126,2862.830395
-316.424928,405,2866.612088
110.174642,116,2868.050158
68.768042,96,2869.246443
55.98543,92,2870.309975
58.751435,88,2871.58337
-192.169966,118,2873.084473
33.427515,115,2874.459904
-88.918701,399,2878.242133
-61.632915,116,2879.648928
-8.432679,149,2881.180572
118.98184,229,2883.431099
-125.975308,304,2886.368834
-44.375917,394,2890.291737
-116.427567,76,2891.208237
-0.622034,189,2893.166394
-543.318715,622,2900.007263
1.733889,21,2900.600883
-24.169129,66,2901.632209
-376.837855,376,2905.930026
-192.118908,136,2907.524399
-151.769064,226,2909.587291
-9.176426,20,2910.009637
-8.277481,186,2912.042344
-215.543024,187,2914.245564
-72.768612,136,2915.644044
-3.23815,20,2916.332146
-136.33824,128,2917.644924
27.536852,59,2918.504204
147.516014,606,2923.715324
-634.633491,1001,2932.701257
-165.821725,343,2935.655642
-82.513192,579,2941.956157
-105.498423,235,2943.917515
-281.831966,229,2946.231078
29.267855,239,2948.466682
290.764536,360,2951.373628
-137.635026,402,2955.148128
-22.682105,297,2958.102561
-32.554715,129,2959.618697
-406.223626,249,2961.994577
-192.285316,266,2964.682174
-162.16467,167,2966.354526
-130.333347,128,2967.745178
156.973583,677,2973.927718
182.295118,258,2976.241186
-102.321086,127,2978.841872
-3.852723,549,2983.772283
-200.279645,226,2986.054542
-394.748461,516,2990.439395
2.52429,253,2992.847842
-3.463224,1001,3001.730937
-5.065889,20,3002.183938
-165.624314,201,3004.277939
28.333909,43,3005.012571
-86.151196,211,3006.974986
-123.891131,167,3008.850682
-29.991428,107,3010.101238
-233.072236,322,3013.132893
13.26955,80,3014.320851
-52.917121,66,3015.102018
26.762374,489,3020.368236
-170.439152,206,3022.494193
105.423909,179,3024.229008
158.284646,110,3025.392142
-102.554191,308,3028.334954
244.145675,251,3030.900039
-416.560541,554,3036.174816
-10.122495,150,3037.912883
-80.271379,133,3039.340066
-17.142484,481,3043.914241
16.369761,245,3046.117922
-228.462555,1001,3054.697034
18.150734,142,3056.048834
-307.909248,223,3059.503771
-75.127721,166,3061.06716
-218.663192,112,3062.270821
194.643535,577,3067.100481
79.648084,183,3068.851717
8.090251,220,3071.149312
51.085945,367,3074.735313
-293.646791,477,3079.14495
-147.011194,391,3083.01166
3.258842,46,3083.652503
-33.785672,65,3084.34015
-230.119865,437,3087.858221
-83.975042,264,3090.452878
-20.385335,25,3090.983999
-62.427,220,3092.985112
-271.968963,509,3098.405291
71.501968,192,3100.594454
98.736611,196,3102.56901
335.343941,645,3108.068342
346.896408,711,3113.841713
113.32965,215,3115.952316
131.630569,237,3118.163599
108.585009,178,3119.695805
-155.766993,254,3121.74403
-357.438259,386,3125.175226
-90.151341,188,3127.160291
-495.793848,1001,3136.444607
-136.721423,243,3138.820147
-289.577744,766,3145.960942
-51.427127,127,3147.49301
-74.716717,103,3148.743038
192.134931,135,3150.384957
-3.230401,21,3150.900735
8.834346,406,3154.604595
-72.628373,237,3156.901582
175.423146,728,3163.620302
-289.918775,771,3170.120456
156.194754,174,3171.855188
-262.0567,430,3176.435609
224.323902,342,3179.889565
-93.37919,186,3181.792586
21.354185,81,3182.844413
-275.259264,321,3185.937803
-90.054824,139,3187.626463
-3.859583,23,3188.188905
96.473849,217,3190.551129
114.335402,203,3192.661818
-83.903754,106,3193.97454
183.833301,334,3197.475429
54.874866,206,3199.710759
-160.255047,1001,3208.715615
-109.544699,509,3213.698286
-27.878001,207,3215.777214
-135.958168,74,3217.996628
385.872203,770,3224.575492
54.775451,65,3225.654486
-46.834414,66,3226.764046
47.805384,66,3227.749487
22.542459,331,3231.156803
-305.699525,346,3234.276791
143.994555,164,3235.902903
-27.12763,259,3238.419075
24.693168,61,3239.26355
174.40639,116,3240.482892
4.411781,68,3241.537569
-148.178312,314,3244.507721
-105.480235,82,3245.773961
46.676178,161,3247.523893
-9.742554,62,3248.430486
-109.982787,110,3249.915621
53.424608,412,3254.511063
-30.437945,377,3258.153784
-24.375439,244,3260.90228
-0.028718,21,3262.93078
121.192149,174,3264.665787
63.955806,171,3266.75299
-4.44456,20,3267.284133
118.66949,164,3269.066509
40.73618,81,3269.879054
-5.686531,24,3270.426114
83.379198,126,3271.87923
28.99547,86,3273.223403
28.507733,461,3277.693017
43.172092,116,3279.052674
-4.991799,22,3279.474504
2.582625,25,3280.131015
61.946419,251,3282.865853
-6.412005,339,3286.295043
129.499207,348,3289.678077
-287.808166,178,3291.585735
-151.703965,258,3294.011413
32.423667,65,3295.04276
145.727617,204,3297.058571
147.615966,184,3298.778744
202.363688,117,3300.185894
26.196416,100,3301.358087
132.889131,123,3302.78015
32.115463,114,3304.297996
-448.403706,592,3310.963571
112.520262,259,3313.355081
38.368973,69,3314.270847
-48.356204,118,3315.927502
-13.38608,102,3317.068547
-3.427948,21,3317.64661
1.14244,123,3319.005992
-69.51785,146,3320.553415
-90.916761,63,3321.335002
