#{"t_start": 1704805458.8457677, "env_id": "None"}
r,l,t
-2.923222,65,2609.697371
-0.320809,19,2610.133109
-8.539443,119,2611.187305
10.780578,128,2612.334522
22.094426,119,2613.395209
15.302491,98,2614.353362
8.713684,111,2615.388984
-20.764285,162,2616.743383
-3.226023,153,2619.903199
-26.066165,63,2620.665365
-10.133354,108,2621.692592
-34.099466,175,2623.1495
-84.836593,621,2627.321335
-24.858185,208,2628.928861
-4.25635,158,2630.250455
4.672509,256,2632.209784
-9.640816,154,2633.541037
8.119509,751,2638.603179
-30.884013,127,2639.735734
-6.745595,283,2641.885522
15.423661,122,2643.033352
-0.815693,84,2644.001899
-24.800348,74,2644.856681
1.87423,22,2645.349752
-27.612199,78,2646.16644
-1.671178,22,2646.676345
-29.808353,125,2647.776494
-5.777216,48,2648.424168
-26.619381,198,2650.05337
-28.908477,171,2651.419841
14.616509,244,2655.113231
-1.344558,89,2655.989476
-7.278429,98,2656.943233
-31.033338,181,2658.409017
-30.895264,311,2660.703163
-2.532579,71,2661.557816
-16.436128,115,2662.607368
-12.779521,49,2663.31332
1.355,97,2664.279523
-73.707636,450,2667.441322
-17.819502,102,2668.45647
7.714628,177,2669.907443
-15.897838,221,2671.612462
-140.08199,678,2676.26173
-13.554998,103,2677.272378
-26.203179,103,2678.235543
8.283027,304,2680.490186
0.465163,68,2681.294202
9.702107,50,2681.974403
27.518514,131,2683.189362
-12.482756,53,2683.873476
-24.557457,83,2684.72989
38.681064,194,2686.289451
0.37996,19,2686.809137
7.053161,60,2687.606355
-31.072333,324,2691.765367
-14.333889,238,2693.627832
0.918114,72,2694.45595
-5.595596,60,2695.205207
10.959859,212,2696.921409
8.565161,52,2697.577376
-3.086575,186,2699.069146
-35.444497,343,2701.577535
8.453141,76,2702.403419
-2.253525,92,2703.335753
3.676478,89,2704.281982
18.251244,77,2705.114255
-17.066034,51,2705.78029
-3.282073,27,2706.326217
-57.285289,199,2707.908372
-24.94869,307,2710.163469
4.738462,46,2710.820465
-42.970268,153,2712.207142
-9.078574,123,2713.389761
0.918653,323,2715.877539
-14.998575,743,2721.127537
-49.167709,317,2723.548401
-3.948606,63,2724.297396
6.610308,405,2729.190872
-55.638133,201,2730.801638
-5.8621,65,2731.585368
11.943814,194,2733.194286
1.168553,346,2735.757165
-41.369219,352,2738.271433
-8.621523,97,2739.237228
0.166782,22,2739.717462
-2.283056,117,2740.818973
-15.188543,183,2742.339752
28.274644,187,2743.879519
-0.236335,22,2744.363464
-5.395575,116,2745.440753
-5.585885,127,2746.577141
-14.121184,273,2748.579435
-13.175382,149,2749.840207
-1.375259,71,2750.650835
-4.608354,32,2751.187976
47.115061,297,2753.3894
11.881786,57,2754.107127
23.498041,185,2755.602324
10.407181,54,2756.287416
-15.355736,146,2757.441738
0.138196,101,2758.413516
28.600956,248,2760.297612
-4.630873,146,2761.575507
-25.441423,99,2764.475429
-30.593948,146,2765.733624
-12.690392,275,2767.796388
-27.926096,116,2768.865579
-65.72835,446,2772.033419
11.194248,131,2773.224425
-2.161036,23,2773.716641
-1.276167,190,2775.247337
-28.572702,219,2776.947043
-3.653806,85,2777.81756
-29.914206,235,2779.633524
-48.619501,321,2781.980834
-12.879771,222,2783.67353
-15.995297,63,2784.431057
11.902318,144,2785.697631
-33.976536,213,2787.439606
-43.388331,191,2788.980296
-17.141629,92,2789.921238
-22.653277,112,2790.977492
-10.99211,263,2792.907211
6.805557,82,2793.804912
-0.444862,21,2794.290488
-84.938474,232,2796.039736
26.553927,155,2797.364734
-1.799749,167,2800.57918
-39.035777,162,2801.957151
-11.852405,76,2802.807163
1.980887,62,2803.529453
42.015885,165,2804.924845
-11.957953,165,2806.311902
-27.388591,182,2807.80354
14.045659,66,2808.563759
10.827513,63,2809.317327
10.398836,152,2810.587294
-11.881917,100,2811.525537
1.191672,68,2812.290286
-3.585349,35,2812.861742
-10.020179,171,2814.318455
25.024368,185,2815.837505
-25.957016,94,2816.820265
-8.692314,106,2817.839635
-18.930025,86,2818.737487
-7.31898,103,2819.737646
23.954106,147,2820.989406
7.273174,125,2822.142519
-127.310781,496,2825.580051
-39.903538,127,2826.727592
-7.161818,59,2827.438407
-0.733819,197,2829.037313
-8.5687,63,2829.774504
-0.281871,61,2830.513541
-46.991774,188,2832.040588
-13.332755,464,2835.295553
2.181157,56,2837.842967
13.131139,188,2839.433858
0.156197,69,2840.211999
-7.036017,63,2840.929568
-0.409077,22,2841.41977
-14.05261,68,2842.26151
-9.665772,108,2843.290658
-12.432198,47,2843.938296
19.213986,377,2846.709572
-5.397302,66,2847.484654
8.956032,59,2848.208967
