#{"t_start": 1704888107.8573146, "env_id": "None"}
r,l,t
-1632.474972,464,3064.042308
-380.572067,33,3064.495745
-407.593928,38,3064.886328
-712.013824,144,3065.558132
-975.946403,119,3066.183664
-3844.580316,160,3066.917961
-811.693265,94,3067.44941
-1151.046208,334,3068.691484
-938.607959,90,3069.253924
-1163.643138,166,3070.050815
-1188.136735,365,3071.425863
-860.927096,98,3072.003926
-1289.601056,385,3076.864234
-992.242927,181,3077.676648
-1694.652936,245,3078.832873
-810.662616,224,3079.786465
-827.571564,80,3080.348906
-5951.301569,703,3082.661892
-2789.46671,330,3083.896267
-840.853521,72,3084.38062
-320.425642,25,3084.724262
-1774.254701,276,3085.786856
-521.19569,39,3086.177668
-1433.834602,291,3087.280043
-3819.126063,500,3088.983336
-1109.675575,85,3089.545777
-975.513495,242,3090.562235
-1367.084542,239,3091.554281
-753.176314,245,3092.570316
-1445.177662,323,3097.351631
-1061.964358,153,3098.117175
-989.762782,271,3099.398376
-1400.092282,295,3100.6488
-722.632236,164,3101.445729
-798.995695,222,3102.39922
-1332.520526,169,3103.149106
-807.805588,174,3103.914935
