#{"t_start": 1704289406.5730932, "env_id": "None"}
r,l,t
-65.751799,39,1030.537656
-51.772419,33,1031.039857
-89.435308,64,1031.574477
-137.904476,84,1032.260207
-72.114164,55,1032.83202
-82.193299,60,1033.381365
-32.866219,22,1033.803751
-33.16932,22,1034.244227
-28.782081,21,1034.667597
-77.055867,49,1035.198572
-42.160827,22,1035.604771
-29.611389,18,1036.084259
-37.391623,24,1036.483687
-65.111016,37,1037.015114
-126.701071,78,1037.612417
-90.804235,60,1038.177799
-78.880614,48,1038.696316
-60.431536,43,1039.216481
-33.838286,26,1039.703831
-51.399376,40,1040.290383
-43.227669,29,1040.855737
-112.135486,63,1041.514463
-38.795687,24,1041.908441
-38.979345,28,1042.29282
-40.541409,24,1042.757433
-117.336523,79,1043.512971
-93.550719,58,1044.046895
-47.430045,29,1044.501874
-134.905781,86,1045.208687
-135.22319,85,1045.866023
-36.256723,26,1046.322141
-128.695535,136,1047.332892
-96.512098,73,1047.973083
-50.189417,42,1048.477593
-46.788434,28,1048.93222
-137.678923,90,1049.717289
-79.106016,47,1050.266793
-33.99131,21,1050.692624
-38.471291,25,1051.178504
-48.110447,29,1051.697546
-51.424379,29,1052.216897
-49.653825,34,1052.688559
-47.462439,27,1053.176583
-32.999354,20,1053.617968
-79.378082,50,1054.151987
-22.916379,18,1054.542818
-108.779845,78,1055.263564
-37.200489,22,1055.765854
-39.929457,26,1056.20693
-39.659873,30,1056.631423
-63.127385,34,1057.118075
-76.726506,44,1057.588728
-39.73239,29,1058.153129
-59.21,36,1058.640097
-47.299656,33,1060.584797
-56.942643,38,1061.165676
-27.060815,17,1061.590081
-35.221497,24,1062.031838
-94.555393,52,1062.549471
-59.921156,39,1062.987482
-67.107256,40,1063.474222
-31.070577,19,1063.883679
-27.16054,20,1064.278335
-97.284928,65,1064.937023
-38.692237,27,1065.454504
-64.010161,41,1066.001635
-34.259668,22,1066.473011
-71.016913,52,1067.014337
-76.087397,47,1067.513133
-57.85477,32,1067.968309
-39.327919,23,1068.439747
-43.873152,25,1068.92767
-49.610476,37,1069.49349
-40.723286,21,1069.871071
-41.354815,31,1070.389372
-59.817844,39,1070.920811
-69.629811,41,1071.502315
-43.572552,28,1071.974627
-66.863813,41,1072.506766
-43.819412,27,1072.99196
-105.434062,67,1073.634583
-47.315883,27,1074.120526
-32.056198,27,1074.592391
-34.696509,23,1075.046678
-35.712583,25,1075.470211
-30.64281,20,1075.862437
-74.010744,53,1076.358922
-62.719329,37,1076.882712
-50.955998,37,1077.369569
-36.732296,20,1077.776703
-36.319329,21,1078.169141
-30.443935,21,1078.624849
-83.475539,61,1079.190594
-38.539587,29,1079.656999
-54.184423,30,1080.064305
-51.271097,35,1080.522407
-26.672733,16,1080.912864
-59.28602,46,1081.384047
-40.936112,28,1081.837567
-56.02808,29,1082.309408
-30.192279,24,1082.686088
-42.087872,28,1083.155015
-27.386499,16,1083.530485
-37.201507,25,1083.97146
-50.496354,35,1084.504422
-129.571251,92,1085.16359
-59.883754,33,1085.601882
-88.963122,56,1086.240261
-71.754876,44,1086.808523
-44.289974,28,1087.234464
-36.806363,25,1087.610178
-57.829185,43,1088.128065
-53.071324,31,1088.578046
-31.817098,19,1089.036257
-29.883815,20,1089.460507
-23.707838,16,1089.930973
-47.835297,29,1090.526436
-69.606516,53,1091.171417
-37.213539,25,1091.645834
-50.528116,34,1092.132971
-72.328256,45,1092.667813
-38.785593,23,1093.141988
-35.720299,25,1093.64747
-146.818998,90,1094.418863
-77.580108,52,1094.952984
-37.040562,24,1095.377967
-33.717333,24,1095.814169
-54.101052,25,1096.247812
-29.954606,20,1096.640484
-29.996592,18,1097.097602
-56.766795,42,1097.71154
-31.498857,23,1098.171243
-31.802954,20,1098.627832
-37.772098,24,1098.990575
-114.741531,56,1099.606155
-71.818748,52,1100.190691
-106.251913,71,1100.854596
-45.687012,30,1101.386331
-72.09957,49,1101.841243
-46.058412,33,1102.278875
-41.940891,29,1102.71667
-41.484531,28,1103.187813
-43.692911,26,1103.674413
-37.338153,27,1104.099376
-38.787145,31,1104.571585
-68.21225,51,1105.103738
-37.045911,23,1105.512725
-47.013793,33,1105.983636
-32.362767,20,1106.453376
-77.976515,48,1106.938304
-37.872833,29,1107.440693
-78.029353,42,1107.974724
-81.116343,49,1108.552293
-52.853336,45,1109.037171
-27.798065,18,1109.412375
-43.38721,30,1109.912848
-81.906083,49,1110.538192
-90.755685,57,1111.040284
-43.501517,29,1111.510079
-58.584086,48,1112.059705
-39.502709,24,1112.513822
-40.900694,23,1112.983931
-45.475222,28,1113.406387
-191.629874,116,1114.095088
-24.115642,20,1114.536053
-36.871207,31,1114.975164
-142.176581,100,1115.774005
-61.159888,39,1116.292479
-45.576504,36,1116.778092
-35.853051,24,1117.185943
-74.205613,49,1119.132563
-30.41674,18,1119.46221
-45.112588,32,1119.886415
-83.506425,58,1120.449475
-78.895624,46,1121.013997
-62.066597,43,1121.501704
-112.550639,70,1122.11384
-41.739932,27,1122.537327
-44.553855,24,1122.948384
-35.403772,24,1123.37411
-25.884719,19,1123.812541
-74.009738,49,1124.332792
-128.473674,80,1124.931432
-99.164684,63,1125.527488
-46.738976,27,1126.030349
-63.577556,43,1126.471219
-74.306276,44,1127.036815
-53.216846,40,1127.459
-56.888696,45,1127.96013
-62.529124,38,1128.492362
-27.584658,20,1128.985945
-176.350487,119,1129.801875
-72.843775,45,1130.362918
-48.678016,31,1130.943789
-32.603679,20,1131.445494
-25.317659,16,1131.915887
-60.783519,35,1132.416147
-49.558237,34,1132.948336
-26.822549,19,1133.371188
-33.627169,19,1133.8726
-80.108154,52,1134.390377
-31.838067,20,1134.956062
-57.367299,48,1135.505052
-92.507919,47,1136.023122
-44.908297,28,1136.431967
-21.033386,16,1136.824327
-47.966883,32,1137.262071
-28.100514,20,1137.65571
-45.261258,23,1138.126963
-79.717405,47,1138.582923
-47.521884,32,1139.132716
-76.708191,46,1139.742635
-49.418107,29,1140.166173
-35.010265,20,1140.543022
-49.052776,30,1141.014557
-70.90229,50,1141.580739
-32.465411,26,1142.082298
-49.552301,31,1142.537397
-34.589818,19,1142.994555
-41.237247,25,1143.432083
-42.216634,31,1143.999158
-50.35016,34,1144.517477
-37.396982,23,1145.018711
-31.58634,18,1145.409672
-69.563129,49,1145.993241
-56.136788,44,1146.480377
-53.995443,32,1146.949784
-52.128089,36,1147.436193
-149.141518,118,1148.190283
-34.660623,21,1148.629922
-34.87174,25,1149.022869
-24.884891,16,1149.414515
-31.08663,23,1149.866887
-33.715469,23,1150.369818
-43.137164,31,1150.821859
-32.835427,24,1151.18364
-91.532466,60,1151.982101
-26.517161,15,1152.501956
-27.102039,16,1152.926128
-25.841455,18,1153.303437
-64.217184,41,1153.899796
-28.866246,22,1154.369831
-29.603971,19,1154.82492
-36.697,23,1155.249686
-28.432473,20,1155.659001
-52.663896,30,1156.16302
-30.344804,23,1156.683236
-34.187893,20,1157.206709
-32.658159,20,1157.619141
-35.994599,25,1158.090665
-96.640981,64,1158.831963
-43.034499,31,1159.366654
-47.441636,26,1159.880703
-39.101915,32,1160.452731
-43.6598,29,1161.04779
-35.214123,24,1161.583469
-37.894558,27,1162.053313
-32.709571,25,1162.540028
-78.378968,51,1163.167788
-31.584149,20,1163.732274
-45.045481,34,1164.202454
-33.477814,22,1164.658724
-35.827144,25,1165.27106
-37.324076,28,1165.819611
-40.254099,32,1166.383769
-49.958779,31,1166.855227
-63.641496,40,1167.468476
-32.015249,20,1167.92221
-29.316877,20,1168.408098
-38.578328,24,1169.007201
-28.290965,18,1169.510077
-45.772332,28,1170.043479
-43.479466,31,1170.572973
-32.864919,25,1171.101821
-40.148999,26,1171.541775
-90.616208,67,1172.202959
-58.014356,37,1172.767852
-42.81311,25,1173.239483
-34.520496,36,1173.790242
-71.763338,45,1174.354297
-45.475161,30,1174.855387
-59.519048,38,1175.358935
-62.416097,42,1175.797597
-69.233757,40,1176.317244
-50.940306,35,1176.774257
-38.810407,32,1177.294002
-68.975681,51,1177.85994
-35.104171,22,1178.317847
-44.901476,24,1178.774051
-46.03608,30,1179.341042
-74.335928,49,1179.906967
-61.994705,53,1181.744938
-60.995854,43,1182.282899
-39.347596,29,1182.804971
-37.296576,23,1183.247075
-30.135906,20,1183.716868
-42.198252,26,1184.221249
-33.525875,21,1184.677671
-68.506526,46,1185.24619
-122.065976,79,1186.110326
-34.737629,23,1186.568047
-35.672632,21,1186.977334
-49.115494,31,1187.497655
-45.692219,32,1187.983827
-24.533097,19,1188.485205
-71.140844,44,1189.001806
-33.865055,21,1189.442348
-40.198657,28,1189.912841
-139.418728,102,1190.714742
-44.350977,27,1191.232286
-48.552236,27,1191.778671
-32.802471,29,1192.313883
-72.493435,56,1192.861572
-44.722712,31,1193.346801
-32.373852,22,1193.801283
-37.78254,23,1194.303677
-23.266481,16,1194.807149
-35.713808,24,1195.29213
-43.214708,26,1195.748681
-30.998982,26,1196.188567
-82.171879,50,1196.784323
-33.628626,24,1197.356463
-33.92557,23,1197.860947
-45.61886,33,1198.35607
-99.236256,63,1198.999943
-80.353682,51,1199.54856
-56.898796,36,1200.160614
-76.863025,46,1200.788448
-30.172216,18,1201.305001
-35.833937,25,1201.85564
-28.745624,28,1202.371449
-47.658055,34,1202.888713
-37.43293,23,1203.358602
-32.585203,17,1203.797539
-34.520606,19,1204.284078
-34.173473,21,1204.756439
-48.360861,36,1205.321916
-70.856331,50,1205.873636
-27.959467,19,1206.361452
-46.072808,35,1206.86536
-32.721944,20,1207.384194
-46.676186,40,1207.950859
-36.884826,23,1208.434416
-35.77713,25,1208.943787
-27.269217,20,1209.429754
-63.33265,35,1209.918174
-41.429616,23,1210.390675
-71.86048,44,1210.954689
-16.492445,13,1211.378214
-62.386733,46,1211.959805
-41.600498,25,1212.538394
-36.7636,20,1213.056563
-46.989564,36,1213.588126
-40.902762,29,1214.120421
-32.310109,23,1214.621603
-26.94584,18,1215.037052
-43.279466,29,1215.454404
-86.074174,57,1216.096519
-23.931213,17,1216.537458
-37.056692,23,1216.99169
-80.649943,68,1217.604039
-62.884707,43,1218.073775
-43.284873,26,1218.512203
-63.98189,45,1218.998258
-56.451903,33,1219.546609
-31.861552,18,1219.92306
-31.854573,21,1220.37682
-39.253423,23,1220.829869
-42.762007,27,1221.377612
-32.562382,27,1221.941813
-45.465629,31,1222.491476
-25.746637,18,1222.900128
-73.37088,43,1223.463991
-28.890938,17,1223.886694
-39.137605,26,1224.341587
-80.854791,72,1224.93639
-68.486834,42,1225.453707
-39.545757,21,1225.938784
-30.392552,21,1226.408736
-62.029516,46,1226.972291
-44.220873,26,1227.37992
-54.209965,35,1227.731347
-31.261984,22,1228.050005
-119.77462,89,1228.555452
-50.535111,40,1228.934075
-32.008246,26,1229.26451
-32.713286,22,1229.577815
-35.315926,22,1229.899919
-44.357389,27,1230.223789
-29.986995,18,1230.529625
-59.860928,36,1230.883288
-39.107314,23,1231.196605
-50.465523,28,1231.52621
-28.873987,22,1231.844717
-46.807156,30,1232.206526
-40.754006,25,1232.543035
-37.53368,24,1232.870506
-38.190786,23,1233.18738
-37.034598,23,1233.641984
-59.868101,39,1234.159701
-56.769608,46,1234.707272
-29.336646,19,1235.129703
-61.891035,49,1235.75591
-48.432161,32,1236.225464
-25.095837,17,1236.617587
-36.70671,22,1237.10301
-29.40618,18,1237.478199
-34.212236,18,1237.942713
-61.436572,36,1238.543128
-39.867452,30,1238.950496
-44.397884,26,1239.404899
-27.818028,17,1239.79644
-22.642754,18,1240.171952
-40.847877,26,1240.687598
-37.287634,25,1241.15706
-37.249578,24,1241.627393
-44.288934,21,1242.065327
-62.618925,48,1242.629269
-31.95186,28,1243.114063
-89.442415,69,1243.78735
-22.981134,16,1244.243659
-48.103167,33,1244.686706
-33.824964,21,1245.173964
-51.904711,35,1247.062773
-28.9404,25,1247.454504
-37.55146,28,1247.988049
-35.771879,26,1248.456869
-47.13749,31,1248.984712
-26.745028,17,1249.367521
-28.059666,16,1249.808415
-34.40084,24,1250.216934
-54.573359,46,1250.763892
-57.369231,43,1251.266729
-41.867103,24,1251.66003
-64.962283,45,1252.225368
-37.107856,22,1252.74312
-47.719036,25,1253.246916
-52.083313,32,1253.779131
-30.400224,22,1254.279728
-33.480452,21,1254.766896
-36.597702,23,1255.207174
-37.380649,25,1255.678248
-37.92062,25,1256.180094
-37.365461,22,1256.633914
-32.368698,24,1257.135232
-37.709268,26,1257.55824
-28.734004,20,1258.013312
-29.021833,18,1258.483438
-39.969882,24,1259.016827
-22.617501,18,1259.424409
-32.479319,22,1259.831287
-33.466096,23,1260.270144
-94.440445,68,1260.978063
-96.705808,65,1261.735101
-27.409397,21,1262.178922
-25.840545,19,1262.714378
-26.045308,17,1263.236546
-30.616559,22,1263.806728
-31.298899,22,1264.27962
-39.649194,29,1264.800223
-147.964316,95,1265.522908
-34.339068,19,1266.039081
-39.277102,29,1266.557622
-67.207208,47,1267.043961
-38.902881,26,1267.530583
-37.549648,24,1268.047742
-42.554734,32,1268.580667
-29.383561,18,1269.098366
-98.114122,64,1269.724098
-50.20159,28,1270.164391
-42.58214,24,1270.619284
-44.133223,30,1271.104346
-28.649516,22,1271.563731
-18.947303,12,1272.035096
-58.03062,47,1272.627355
-32.815242,21,1273.065504
-38.289956,26,1273.520431
-29.269397,19,1273.958546
-134.067878,85,1274.742243
-37.021491,22,1275.181322
-34.409357,20,1275.683304
-61.715894,35,1276.167425
-41.754938,27,1276.68527
-32.553013,26,1277.296022
-29.196029,19,1277.75012
-27.608656,18,1278.189263
-51.076205,30,1278.676
-23.520011,16,1279.051825
-39.871293,26,1279.459268
-31.407575,21,1279.914291
-40.909382,26,1280.354774
-59.095808,39,1280.903268
-42.206775,29,1281.404655
-59.798998,38,1282.0311
-25.504141,18,1282.407029
-87.730556,56,1282.986195
-121.898077,78,1283.612768
-61.501577,38,1284.082003
-27.182118,18,1284.616862
-34.197471,22,1285.054234
-35.967003,21,1285.572233
-69.245649,48,1286.16643
-28.094824,21,1286.590544
-33.844385,27,1287.092745
-35.258286,25,1287.562914
-17.72614,13,1287.985423
-37.599117,28,1288.533694
-28.770376,20,1288.925451
-39.544289,22,1289.396624
-72.615957,49,1289.961016
-41.222739,31,1290.399935
-34.75751,25,1290.825063
-45.822233,32,1291.327658
-23.406849,16,1291.846735
-36.396636,25,1292.354502
-91.89251,60,1292.968069
-33.893875,21,1293.414407
-41.565419,23,1293.96309
-63.434939,43,1294.482036
-72.818302,38,1294.952694
-79.161081,52,1295.547159
-58.330428,44,1296.144559
-30.726203,24,1296.588074
-27.207284,21,1296.983198
-82.814741,48,1297.506586
-42.210058,25,1297.918362
-23.262934,18,1298.331798
-45.492224,33,1298.901902
-38.113065,23,1299.345543
-31.166761,18,1299.725986
-27.389693,17,1300.216133
-65.774478,47,1300.795594
-39.03755,22,1301.295766
-52.803505,36,1301.813962
-31.602254,20,1302.318645
-45.106581,30,1302.801929
-33.930999,21,1303.219882
-25.585341,17,1303.694962
-33.666096,22,1304.169077
-30.887995,25,1304.737434
-76.892343,72,1305.447171
-37.985264,26,1305.971565
-41.667456,25,1306.557659
-30.4988,21,1306.920979
-43.265572,26,1307.408239
-39.574627,29,1307.972002
-25.163933,20,1308.427521
-76.555629,48,1309.012254
-27.471974,19,1309.470916
-21.556332,16,1309.862368
-34.927678,21,1310.333154
-37.525454,25,1310.868242
-33.75107,18,1311.368719
-38.970856,24,1311.775336
-37.301584,28,1312.275802
-86.993183,47,1312.808262
-29.668621,23,1313.193647
-54.403287,37,1313.709223
-83.384605,51,1314.321434
-25.995837,21,1314.790131
-37.555098,24,1315.196464
-45.859761,25,1315.604038
-38.499538,24,1317.49756
-32.182989,20,1317.966634
-39.206775,22,1318.404595
-32.211783,22,1318.79537
-31.551809,22,1319.31119
-50.889768,35,1319.858564
-39.758208,33,1320.384117
-39.131153,24,1320.876129
-35.740827,22,1321.329153
-34.836093,21,1321.798689
-18.673499,13,1322.267882
-31.180784,21,1322.70584
-33.132317,22,1323.253223
-25.2731,17,1323.722463
-41.890404,26,1324.285253
-94.575353,72,1324.927198
-65.425459,44,1325.411771
-29.881401,22,1325.834542
-52.971221,38,1326.334944
-41.522305,29,1326.757629
-30.504888,22,1327.28907
-74.412265,46,1327.851996
-68.796361,45,1328.446788
-28.196748,22,1328.948141
-36.978977,24,1329.401219
-36.990999,23,1329.885758
-22.183977,14,1330.276691
-41.176202,24,1330.776922
-25.507565,19,1331.261336
-92.510759,66,1332.042992
-20.815427,15,1332.48077
-32.918163,21,1332.903136
-16.633439,14,1333.375374
-67.508212,45,1333.866476
-26.449847,19,1334.272676
-22.603055,15,1334.741174
-33.940469,21,1335.194754
-42.011911,25,1335.632968
-21.079349,15,1336.070785
-26.837835,19,1336.539486
-22.779828,17,1336.946042
-36.26857,23,1337.4467
-24.0283,18,1337.900288
-23.2511,17,1338.260078
-48.847576,31,1338.729233
-38.993725,27,1339.248049
-26.939403,18,1339.701278
-34.479551,23,1340.13941
-58.814517,32,1340.5771
-44.326673,27,1341.062819
-39.223305,24,1341.578692
-27.335798,18,1342.033956
-35.557037,24,1342.554065
-33.629963,21,1342.963056
-35.831093,27,1343.485815
-20.966594,15,1343.862142
-47.012779,32,1344.493757
-51.956338,38,1345.042082
-84.381814,61,1345.750108
-31.235408,21,1346.253028
-28.359186,18,1346.69335
-40.916186,27,1347.178507
-36.090567,22,1347.650114
-27.619936,19,1348.090574
-26.869353,22,1348.483938
-45.43267,29,1348.938944
-34.494455,23,1349.442759
-87.756656,56,1349.979121
-38.285481,21,1350.38733
-27.844787,19,1350.796656
-26.113468,18,1351.235144
-19.650387,17,1351.738798
-27.656866,20,1352.193292
-29.049929,22,1352.648984
-40.356971,27,1353.245717
-48.158561,26,1353.746743
-30.704893,20,1354.210802
-33.327374,29,1354.635609
-35.105559,21,1355.086946
-35.903444,23,1355.557646
-35.426394,23,1356.027974
-20.195071,15,1356.497755
-61.824498,35,1357.017147
-31.945462,19,1357.45497
-42.734287,22,1357.943119
-80.273255,52,1358.460057
-25.497239,19,1358.915212
-60.806944,37,1359.432997
-41.546492,30,1359.904559
-27.832526,16,1360.358973
-38.115626,23,1360.783551
-51.647138,38,1361.253607
-41.819372,25,1361.660259
-27.457497,17,1362.191983
-39.224861,25,1362.755996
-37.040899,27,1363.163851
-42.909773,35,1363.728184
-22.523906,18,1364.21286
-58.912646,41,1364.729485
-61.081323,32,1365.230905
-39.622721,25,1365.726501
-32.986501,25,1366.123963
-32.266295,23,1366.640479
-28.3661,15,1367.141973
-40.370473,22,1367.566689
-37.282433,26,1367.989617
-41.15008,29,1368.523334
-62.88343,39,1369.118671
-54.737833,48,1369.729433
-48.291211,35,1370.263094
-34.925964,21,1370.720485
-52.323997,35,1371.283788
-34.634448,19,1371.752448
-45.392146,28,1372.190545
-24.905323,17,1372.629562
-54.673177,37,1373.192506
-45.923497,26,1373.630962
-56.256902,35,1374.162241
-72.51994,44,1374.662475
-70.668917,47,1375.108141
-37.699668,25,1375.624119
-36.375909,26,1376.170405
-19.748018,12,1376.577288
-41.199858,35,1377.094474
-51.986263,31,1377.548695
-46.972531,30,1378.05053
-30.705856,21,1378.52014
-42.818746,26,1378.989163
-31.547549,19,1379.442583
-26.114518,18,1379.865548
-38.612018,25,1380.288597
-64.970195,45,1380.867006
-33.017748,27,1381.305067
-62.830915,44,1381.820884
-42.612078,31,1382.322968
-40.308619,22,1382.870963
-27.318334,21,1383.277502
-73.317571,50,1383.841535
-33.586693,21,1384.357311
-25.707728,19,1384.76408
-29.268138,17,1385.233548
-38.238251,29,1385.797282
-39.680401,28,1386.25097
-52.76178,39,1386.814436
-48.632266,27,1387.329934
-26.180028,19,1387.814831
-33.24852,22,1388.300114
-19.956286,11,1388.754217
-24.762686,21,1389.254821
-26.085268,19,1389.708778
-55.53532,35,1390.255773
-33.260132,25,1390.709672
-47.213489,32,1391.304585
-53.080336,30,1391.805021
-26.605041,22,1393.744877
-37.772444,23,1394.182854
-29.083065,21,1394.589874
-44.043908,29,1395.106248
-22.459777,17,1395.490218
-32.482345,22,1395.94555
-41.298619,24,1396.334079
-40.686128,28,1396.818795
-81.258727,46,1397.3502
-32.029496,23,1397.788054
-26.685697,17,1398.257258
-31.377853,22,1398.67965
-48.204682,27,1399.196733
-75.958704,49,1399.801257
-52.98923,33,1400.308109
-36.696745,22,1400.777292
-25.922066,20,1401.231813
-25.826905,18,1401.684971
-58.98328,40,1402.279099
-38.428026,22,1402.763627
-74.639269,51,1403.294924
-36.575265,23,1403.858891
-27.645106,19,1404.281718
-33.020857,19,1404.71957
-47.72387,30,1405.189771
-42.718257,25,1405.675756
-38.420557,18,1406.067191
-42.730079,25,1406.520267
-46.428195,30,1407.020746
-26.36817,19,1407.474816
-53.889411,36,1407.912583
-26.638929,19,1408.335276
-32.395423,23,1408.836233
-29.563906,21,1409.24407
-38.52088,22,1409.744736
-28.035781,19,1410.229416
-29.212935,19,1410.715513
-34.360257,20,1411.23175
-26.154418,17,1411.701728
-91.062845,67,1412.234499
-30.795142,23,1412.735827
-32.211441,27,1413.194856
-31.769118,20,1413.690285
-32.086228,24,1414.14387
-30.181941,17,1414.628578
-32.499401,16,1415.129309
-29.171299,22,1415.534979
-26.088917,20,1416.087237
-25.60078,20,1416.567307
-39.06753,24,1417.043183
-35.415985,19,1417.567126
-22.281896,17,1417.989598
-40.748319,23,1418.475443
-40.68748,24,1418.945213
-39.735378,24,1419.429806
-27.77232,20,1419.916783
-66.805248,39,1420.464985
-19.438807,16,1420.849768
-30.529816,21,1421.351736
-34.446141,22,1421.743953
-88.275355,58,1422.342821
-46.340999,27,1422.861023
-38.849559,21,1423.318579
-40.59745,34,1423.821108
-31.504685,19,1424.332598
-44.156801,27,1424.793139
-58.614215,47,1425.373918
-42.237454,28,1425.908041
-42.428084,27,1426.362216
-27.813369,17,1426.801733
-114.222465,72,1427.647947
-40.465669,28,1428.071527
-46.756347,34,1428.574114
-43.840745,33,1429.170428
-26.432856,18,1429.62483
-28.744421,21,1430.078627
-26.100281,15,1430.595237
-33.075589,23,1431.110701
-30.788962,24,1431.644064
-41.369135,26,1432.160634
-37.173365,25,1432.678748
-29.608527,19,1433.069801
-20.906206,15,1433.523733
-24.246725,16,1433.995524
-26.061492,17,1434.38597
-34.352603,24,1434.792814
-28.35222,19,1435.278619
-40.943193,26,1435.810741
-52.356345,37,1436.406231
-41.426084,27,1436.970055
-49.081703,34,1437.503485
-31.415204,24,1438.066099
-73.737816,45,1438.645464
-41.917693,22,1439.147022
-23.633315,18,1439.632062
-41.51473,26,1440.086493
-27.433257,17,1440.539763
-35.762028,28,1440.959331
-30.03124,22,1441.538286
-43.079903,25,1441.984542
-30.856156,17,1442.406986
-36.550283,21,1442.831429
-29.48638,18,1443.270503
-26.234759,18,1443.772391
-35.771741,27,1444.180146
-41.118039,26,1444.634961
-40.626239,25,1445.151743
-39.826199,25,1445.60596
-26.26643,22,1446.02849
-60.161204,42,1446.498217
-32.966772,24,1447.030319
-43.897368,29,1447.51616
-42.169608,27,1447.90714
-55.017767,39,1448.39348
-101.270617,75,1449.004423
-29.614604,19,1449.536554
-25.387819,18,1450.068895
-66.174862,48,1450.649069
-41.033234,25,1451.134221
-35.024294,26,1451.651457
-28.782882,23,1452.07566
-22.805176,14,1452.503197
-26.763489,21,1452.983179
-32.312232,25,1453.422401
-46.982611,33,1453.923923
-40.548647,29,1454.425023
-32.397359,19,1454.847641
-30.394211,20,1455.318122
-56.167565,35,1455.772709
-46.779842,23,1456.273034
-31.352033,17,1456.726784
-35.003931,25,1457.353161
-42.085106,27,1457.775581
-84.320398,59,1458.386408
-39.194816,22,1458.824643
-32.332445,20,1459.38935
-22.723697,17,1459.858383
-26.39955,15,1460.265474
-23.067177,18,1460.735436
-38.859888,26,1461.236454
-50.197849,33,1461.722687
-62.942582,42,1462.286669
-24.252016,16,1462.725366
-38.93029,31,1463.210816
-24.327339,17,1463.649281
-36.419895,24,1464.108689
-30.007574,23,1464.653671
-35.709078,26,1465.1864
-26.434274,19,1465.578185
-26.227682,16,1465.954734
-32.190327,19,1466.457445
-60.232479,38,1466.894594
-30.298085,21,1467.395176
-46.306015,24,1467.927
-49.175578,29,1468.412606
-36.662267,20,1468.897089
-27.261652,19,1469.304224
-28.449163,23,1469.806659
-59.321383,44,1471.701412
-36.491399,29,1472.201924
-32.464686,22,1472.655598
-19.546509,13,1473.118843
-19.42352,14,1473.59554
-24.884039,15,1474.049937
-70.826573,40,1474.675561
-56.767285,37,1475.255932
-39.722178,25,1475.709525
-27.05534,16,1476.19558
-56.79082,36,1476.743627
-31.665662,21,1477.16564
-49.362605,33,1477.714119
-27.956195,21,1478.183089
-23.741724,19,1478.590221
-22.47838,16,1478.965975
-50.122902,30,1479.440818
-28.827785,18,1479.898282
-26.254972,17,1480.38755
-47.486295,28,1480.938565
-34.062428,16,1481.445417
-26.882142,20,1481.918988
-40.376064,26,1482.328909
-29.956872,20,1482.785786
-36.057537,22,1483.226436
-62.329096,40,1483.808494
-29.700139,22,1484.326079
-31.364411,17,1484.782596
-28.267403,15,1485.189885
-36.643677,21,1485.613899
-27.012645,19,1486.037263
-35.690104,24,1486.43201
-29.722524,26,1486.980596
-36.158872,21,1487.515104
-33.383181,23,1487.955388
-32.40328,20,1488.331308
-43.082485,38,1488.914218
-44.481502,30,1489.448219
-28.80181,19,1489.889548
-27.017052,18,1490.376257
-23.55967,17,1490.893165
-50.119424,28,1491.394579
-23.043732,18,1491.848106
-21.987923,14,1492.33243
-70.164711,47,1492.833109
-22.472071,14,1493.286803
-33.134869,22,1493.75702
-73.570427,43,1494.195386
-41.66994,24,1494.587753
-26.085561,19,1495.057557
-32.711614,18,1495.465335
-45.974619,22,1495.887403
-46.042386,28,1496.403383
-33.957885,25,1496.856609
-39.538917,31,1497.263428
-35.308313,24,1497.716497
-43.280611,25,1498.217564
-25.124726,16,1498.655527
-41.924512,32,1499.093979
-33.266152,21,1499.43797
-31.877403,22,1499.828984
-35.933104,20,1500.26699
-35.031891,18,1500.705153
-23.348132,18,1501.269221
-39.389241,25,1501.722895
-40.653327,28,1502.176775
-25.226236,17,1502.708235
-39.376256,27,1503.208303
-33.140576,22,1503.709032
-43.50035,31,1504.210152
-33.798029,21,1504.711056
-28.623705,18,1505.164109
-27.409385,19,1505.586415
-35.552451,28,1506.122337
-46.054746,27,1506.598969
-34.443288,22,1507.147365
-39.471608,22,1507.588234
-43.038534,27,1508.125659
-60.079738,41,1508.757468
-52.200294,34,1509.3262
-26.274185,19,1509.721196
-32.357814,20,1510.147813
-28.726359,20,1510.576181
-39.515684,25,1511.049973
-38.399687,26,1511.555966
-34.632698,22,1512.045739
-30.991946,20,1512.518342
-46.856989,31,1513.066517
-22.643587,16,1513.521311
-32.560145,21,1513.976236
-29.984163,20,1514.44588
-46.842976,28,1514.853427
-28.628334,21,1515.309013
-31.280532,21,1515.840429
-36.985656,24,1516.340817
-38.624896,25,1516.874035
-25.118388,17,1517.344388
-24.137044,20,1517.736266
-50.73239,34,1518.252874
-29.279526,23,1518.756624
-28.110383,19,1519.277598
-30.36329,21,1519.783732
-28.879721,24,1520.239697
-31.297862,19,1520.756892
-31.37137,23,1521.258472
-37.766111,24,1521.743947
-36.305312,23,1522.25991
-26.108045,16,1522.729036
-22.836681,16,1523.2609
-28.470608,19,1523.777427
-39.850881,25,1524.231255
-29.764146,22,1524.684737
-19.255882,13,1525.107243
-31.865063,24,1525.608244
-26.567836,18,1526.030884
-27.734633,17,1526.470221
-31.96674,17,1526.941675
-31.810728,25,1527.410837
-25.003885,16,1527.833825
-39.747271,26,1528.349703
-21.229627,18,1528.818962
-27.769432,20,1529.320192
-28.607868,21,1529.774163
-36.651767,23,1530.321768
