#{"t_start": 1704580350.3836365, "env_id": "None"}
r,l,t
-0.10669,43,741.009638
1.735811,80,741.683846
-0.486678,60,742.279875
1.915829,120,743.143091
-0.829799,48,743.676257
-0.588318,61,744.256795
-0.743557,53,744.790174
0.627845,51,745.3238
0.452823,57,745.88838
2.720297,116,746.767287
0.396228,104,747.583447
0.250994,78,748.257705
-0.870596,46,748.775239
1.529076,129,749.700809
1.102966,80,750.375526
-0.107244,56,750.92419
0.35584,48,751.44187
0.931,81,752.149149
0.560335,48,752.729721
0.356456,69,753.387745
0.154644,45,753.905428
-0.220478,51,754.438804
4.675617,119,755.301541
0.56728,107,756.101789
3.525967,168,758.837398
-0.088488,48,759.339145
-0.657766,70,759.998106
1.3855,68,760.609399
0.308634,43,761.111629
0.334938,36,761.566709
0.926883,75,762.194357
-1.704236,99,762.963361
0.579188,100,763.747421
0.005264,80,764.453189
0.376798,116,765.347312
0.207556,120,766.17777
1.647832,118,767.048285
0.103417,81,767.730755
1.893161,98,768.484311
-0.162762,37,768.955401
0.559729,45,769.457329
2.210799,96,770.178796
0.685472,88,770.885234
-0.375941,45,771.417961
-0.15055,62,772.014341
1.254647,78,772.657815
0.358259,56,773.222103
0.08798,56,773.759781
0.297054,46,774.260794
0.583077,61,774.838424
2.861747,99,775.624335
-0.29749,37,776.173674
7.666487,169,777.318525
0.019582,52,777.852087
0.712307,74,778.479909
0.564157,54,779.044734
0.303868,51,779.578797
-0.235933,92,780.304553
2.812124,116,781.18316
-0.151011,35,781.653415
0.066388,88,782.391176
-0.417439,53,782.940598
1.286159,70,783.537391
1.3218,110,784.338311
1.358977,99,785.12337
-0.530999,64,785.72012
1.83333,79,786.382418
1.931087,115,787.227696
2.260649,105,788.058639
-0.154591,73,788.733159
0.198779,55,789.323441
-0.975732,63,789.894794
0.610095,83,790.589853
3.725164,101,791.370355
1.556011,59,791.935756
0.165863,55,792.501355
-0.191276,46,793.019222
-0.813795,55,793.568908
0.418965,45,795.843298
-0.174498,69,796.440131
2.325853,115,797.303862
1.289364,64,797.903657
0.251289,79,798.574438
3.445174,204,799.94489
4.703092,268,801.545909
0.537947,153,802.582016
-4.580296,377,804.750941
0.903941,41,805.284371
-0.229602,49,805.802744
-0.28922,74,806.477427
0.526583,48,806.995399
0.005989,70,807.607913
0.33033,115,808.440179
0.215548,72,809.052519
4.634296,129,809.979123
1.156732,68,810.59084
-0.009602,50,811.171352
3.919773,131,812.129877
4.394226,191,813.399245
1.401998,84,814.074412
-0.507985,37,814.560962
0.648585,68,815.157638
-0.05073,79,815.800856
1.112247,89,816.522817
0.755269,56,817.072754
2.062204,104,817.841357
-0.212786,63,818.453563
4.304136,126,819.348653
1.400569,104,820.133019
0.715872,52,820.676496
-0.29353,64,821.295456
1.601164,89,822.032616
-0.415288,26,822.472008
1.302251,71,823.152267
-0.727866,45,823.701203
-0.614184,86,824.392198
2.869353,106,825.17697
1.957516,75,825.804943
1.73068,79,826.479887
0.489952,48,827.010624
-0.217333,83,827.716497
-0.351471,46,828.296833
3.626126,162,831.135861
-0.32803,64,831.732352
-0.380447,36,832.187112
0.62073,42,832.673847
4.541791,181,833.836015
2.484985,71,834.495082
2.029645,144,835.52961
4.11372,128,836.44007
1.311873,68,837.052076
0.548041,99,837.80513
-1.888898,110,838.605759
0.220578,97,839.374018
0.982323,78,840.033143
6.069538,207,841.303594
2.167063,87,842.009922
3.012124,108,842.825143
2.247255,86,843.515768
-0.597859,72,844.159165
2.749609,88,844.881007
-0.816946,45,845.399133
1.121117,110,846.212658
0.676615,97,847.013226
0.71241,65,847.640486
1.196777,100,848.441118
0.627228,56,849.037423
2.744961,145,850.025493
4.396458,220,851.433447
-0.435782,168,852.562533
-0.13493,124,853.456787
4.56825,147,854.429652
0.507704,66,855.025418
-0.130297,90,855.762466
-0.230847,116,856.593819
1.12985,92,857.315479
0.238969,79,857.97458
1.346319,95,858.742881
-0.290662,55,859.309433
