#{"t_start": 1704286857.1671188, "env_id": "None"}
r,l,t
-0.887476,13,902.896086
-10.470901,77,903.52916
-0.802308,15,903.986104
-16.218729,100,904.806714
-7.141268,59,905.421614
-3.222163,40,905.865247
-1.396356,24,906.355245
-2.014421,30,906.909364
-2.355736,37,907.493349
-2.860786,48,908.078697
-2.310385,48,908.679011
-0.700462,13,909.106698
-3.339758,47,909.68246
-1.254745,20,910.090747
-0.924032,17,910.561734
-3.772735,37,911.08414
-0.889734,17,911.492806
-2.262782,40,912.073998
-3.624564,55,912.640751
-1.111707,20,913.12838
-0.7222,14,913.663578
-7.788269,71,914.386554
-2.064323,39,914.937172
-0.98021,17,915.409096
-3.12507,36,915.927117
-1.183487,20,916.386299
-3.628183,48,916.904936
-0.811563,16,917.345595
-1.976858,29,917.740021
-2.597748,49,918.299804
-1.960361,40,918.817896
-2.342955,40,919.417227
-0.889422,15,919.830177
-17.697512,123,920.747887
-1.469611,24,921.219609
-8.760793,72,921.826742
-2.41241,43,922.408386
-0.924899,18,922.785568
-2.033317,28,923.383327
-0.971464,16,923.745294
-0.671613,14,924.169662
-0.763345,14,924.48877
-1.772975,24,924.806347
-1.816213,28,925.150785
-1.828993,27,925.504999
-2.096484,34,925.861147
-3.606122,39,926.225549
-1.170013,19,926.55119
-2.081865,44,926.934987
-2.419577,33,927.28692
-7.594823,81,927.788475
-1.082228,19,928.110517
-2.892569,37,928.468914
-2.807243,36,928.82218
-2.522794,36,929.181541
-1.027298,19,929.507897
-3.059336,42,929.896146
-1.632751,18,930.220431
