#{"t_start": 1704465075.6408708, "env_id": "None"}
r,l,t
1403.224451,588,6242.99986
1404.051893,618,6247.45848
2828.065735,1001,6251.278815
1049.800514,450,6253.08863
2837.957342,982,6256.748844
248.7196,163,6257.594855
2330.838933,970,6261.206629
1029.685437,467,6264.992833
665.958061,318,6266.48487
768.291043,367,6268.025113
1884.462677,730,6270.778548
2478.69635,1001,6274.347804
2387.05971,1001,6278.090774
2117.395986,1001,6283.835048
1160.971264,477,6285.77279
814.503072,346,6287.344653
1823.800865,786,6290.312337
3050.759298,1001,6293.968816
2953.407443,1001,6297.63863
1553.993902,665,6302.194065
1929.072612,714,6304.918801
2438.669911,886,6308.359983
1175.309625,504,6310.280403
507.526891,268,6311.418763
2727.956257,1001,6315.028474
1114.807922,511,6318.998885
2555.739438,1001,6322.575752
765.925587,324,6324.078777
1074.673153,469,6326.033925
2476.119194,829,6329.222558
2624.101061,1001,6332.924901
799.834538,361,6336.435165
1381.278345,535,6338.572874
293.131844,228,6339.594868
574.05645,282,6340.900961
2739.820888,964,6344.35708
2727.140344,1001,6348.051297
1333.93745,536,6350.188535
946.669884,437,6353.988863
368.308646,207,6354.966914
500.044116,296,6356.268473
1232.23327,514,6358.304663
2361.946257,843,6361.481267
1667.299494,607,6363.830943
417.860662,230,6364.929699
2369.45653,1001,6368.718906
2346.751294,858,6373.968907
597.220143,310,6375.302716
2678.081176,1001,6378.881756
1213.891007,535,6381.01442
457.132566,262,6382.250433
2095.940708,756,6385.218945
1580.305755,683,6389.96583
2073.385745,846,6393.088691
1157.790162,496,6395.00031
718.176295,341,6396.394765
603.820538,283,6397.709077
1110.80258,484,6399.648451
1790.462873,705,6402.398719
2787.131651,1001,6408.082767
1351.911541,510,6410.088531
1136.813008,427,6411.992989
2715.602416,942,6415.508987
1183.495822,464,6417.472575
160.74662,123,6418.141221
1611.621844,597,6420.378762
1775.305795,719,6423.018873
784.984603,345,6426.505321
573.659181,261,6427.662699
1368.242473,547,6429.714681
1996.894379,797,6432.64267
2371.210436,780,6435.630841
2891.556645,1001,6439.27663
310.052053,207,6440.254862
1433.389594,656,6444.810927
2709.642941,1001,6448.460854
1775.176592,714,6451.296382
378.288085,229,6452.358793
1686.005243,619,6454.75856
1241.868652,517,6456.708691
977.228106,446,6458.493794
2335.690409,1001,6464.08891
1121.28933,459,6465.958472
2853.826598,1001,6469.748605
2979.348423,1001,6473.372574
636.765144,286,6474.618866
1531.642473,510,6476.718649
2424.896786,865,6481.868612
2671.525183,1001,6485.528909
2792.415719,1001,6489.348751
2708.626549,994,6493.012333
1182.103204,444,6496.73044
1429.828907,515,6498.816199
2521.807874,1001,6502.518834
1448.627647,595,6504.813628
1792.622471,697,6507.48847
1125.902428,451,6509.288702
743.326407,311,6510.579518
1892.175861,701,6515.202518
540.086829,286,6516.474296
758.612921,322,6517.898681
183.813842,138,6518.718768
1218.301348,495,6520.658687
2459.834851,968,6524.28891
479.462761,244,6525.368461
2500.818854,994,6529.072909
1558.52305,634,6533.442562
1195.449129,502,6535.418694
1470.435781,541,6537.506933
1005.069962,446,6539.279276
668.30048,310,6540.634956
681.07261,312,6541.996598
834.579521,385,6543.62875
800.017166,334,6545.045867
422.823648,211,6546.08676
2224.44181,831,6549.26066
682.919561,333,6552.73067
1164.435612,513,6554.80112
641.027382,288,6556.098753
1531.356493,614,6558.438812
1522.839722,758,6561.194884
2661.281566,1001,6564.785007
1471.752677,581,6567.070874
2278.848437,1001,6572.883029
373.5453,279,6574.061303
1788.842413,707,6576.70065
509.175332,268,6577.956641
2160.015961,855,6581.139116
499.50675,268,6582.391414
1621.372481,602,6584.736589
1745.723249,628,6589.037293
1181.147479,554,6591.212575
1319.690351,507,6593.198905
941.651868,388,6594.752518
630.721798,300,6596.046478
2332.698553,918,6599.428574
2327.193341,816,6602.377358
2926.788629,1001,6607.934706
1814.102238,798,6610.982805
1960.093234,713,6613.682945
739.980622,313,6615.025212
738.706687,339,6616.490868
2688.392582,1001,6620.166945
1698.771165,697,6624.788622
1569.00981,630,6627.136964
2222.429003,895,6630.45085
808.20822,366,6632.058485
1279.668093,525,6634.20301
1870.424955,687,6636.754879
1094.97445,485,6640.658918
158.195338,129,6641.360869
1767.090757,616,6643.768781
2170.445905,773,6646.70867
1238.224683,508,6648.744938
1971.595169,721,6651.518453
2639.137533,877,6654.747879
1790.273052,604,6659.048796
617.854676,298,6660.438951
2791.033302,1001,6664.160649
786.845611,411,6665.938537
1619.647734,640,6668.498779
1166.417062,457,6670.398622
1133.029994,458,6672.253072
2347.513944,792,6677.208811
582.872761,283,6678.556114
1043.007804,504,6680.655046
2387.877086,1001,6684.570736
2544.410553,839,6687.944791
886.857777,510,6689.964873
913.171973,361,6691.517708
1276.426439,452,6695.454662
1183.797672,455,6697.266817
2020.695704,657,6699.992494
1180.677738,471,6701.883481
406.964639,229,6702.97771
1709.786524,631,6705.283265
2219.702621,794,6708.237466
2748.24862,1001,6713.67522
2627.457466,1001,6717.618214
2254.361173,758,6720.466873
1448.863042,552,6722.680536
1673.701352,716,6725.30877
1395.919679,559,6727.582917
2281.676052,812,6732.661839
1333.584759,519,6734.869355
583.671956,274,6736.144637
832.023976,367,6737.762182
2836.365215,993,6741.670341
842.810411,369,6743.400657
819.084516,347,6744.928558
706.809535,295,6746.217066
2992.857521,1001,6751.724066
1234.257989,492,6753.532878
2770.222108,1001,6756.789192
2462.652652,1001,6760.375372
810.30471,332,6761.701513
1543.031302,709,6766.072832
1191.154687,439,6767.813068
1935.507093,742,6770.419391
1636.542307,625,6772.544753
1634.350132,632,6774.750761
2344.002454,802,6777.793998
1505.447716,502,6779.58257
1024.178107,395,6782.979609
1039.345307,409,6784.518061
3177.829789,1001,6787.89621
2881.685016,1001,6791.332829
958.636264,388,6792.901864
1278.70659,451,6794.752984
1679.343248,652,6797.012189
1930.266066,690,6801.354611
1299.029264,667,6803.678194
915.42186,419,6805.412568
1477.114961,798,6808.262793
1295.543648,453,6810.067379
952.669511,380,6811.55761
1121.550181,423,6813.189545
1686.197387,911,6818.319225
569.727418,340,6819.762781
1217.400418,1001,6823.486022
3109.412702,1001,6826.985236
1308.26913,449,6828.649088
747.822877,325,6830.038178
1383.599735,570,6833.991692
2158.049264,736,6836.581731
2623.91843,1001,6840.210472
501.020141,240,6841.229911
1411.147784,734,6843.818657
841.288046,377,6845.325417
1492.106467,587,6847.741743
1814.043716,669,6852.105446
2303.60824,832,6854.985585
1646.909622,620,6857.254982
2894.934889,1001,6860.833164
1899.565714,665,6863.156991
610.981301,287,6864.396974
987.382616,409,6867.97432
2641.171533,937,6871.412328
831.275506,326,6872.886489
2162.322651,1001,6876.375789
2172.411798,677,6878.840379
1734.127115,1001,6882.576075
1413.721555,580,6886.657331
2918.836994,976,6890.080855
2792.41021,1001,6893.471214
681.383541,576,6895.527957
2567.926587,1001,6899.073674
2298.1656,789,6903.598651
1055.047965,386,6905.105286
1062.371824,416,6906.61111
607.629674,359,6908.018163
3012.549957,1001,6911.329086
1283.817977,456,6913.023645
1010.553013,419,6914.655802
2285.395542,1001,6919.992642
643.879996,274,6921.184029
1560.857771,553,6923.24071
897.949392,372,6924.840424
707.174135,303,6926.107637
1120.964535,425,6927.708275
977.691057,416,6929.309454
2807.458504,1001,6932.967242
2057.154578,692,6937.596185
948.081838,373,6939.129792
1326.962129,503,6941.054477
956.45117,376,6942.615469
756.849136,353,6944.068261
2231.502267,738,6946.663558
1691.26486,601,6948.831457
826.681059,316,6950.167693
2868.572921,851,6955.123658
1384.578186,508,6957.142427
796.926798,413,6958.713981
1284.306826,540,6960.770499
711.166916,282,6961.992478
1419.724026,524,6963.954545
1170.904685,425,6965.806535
1448.724571,500,6967.791924
1934.964725,879,6973.319783
1377.970887,511,6975.244095
286.485183,170,6976.112849
1453.366366,530,6978.331354
536.317983,266,6979.519097
1668.994982,666,6981.988403
759.575197,315,6983.413479
1769.392241,646,6986.059972
1399.846797,507,6989.851091
698.576711,299,6991.137459
1520.420491,541,6993.159606
463.881078,224,6994.159755
962.461801,450,6995.897521
991.653181,385,6997.385666
384.259896,203,6998.369714
2970.092671,986,7002.216063
1540.799367,529,7004.484784
993.906703,369,7008.030944
1247.546437,449,7009.753191
2205.321213,873,7012.754923
1077.315306,402,7014.27184
1238.01658,520,7016.262776
3156.575256,1001,7019.738705
1766.624822,717,7022.201152
1631.700334,528,7025.924014
1208.145766,600,7028.177363
1812.906232,597,7030.381992
2756.779424,854,7033.584949
939.645365,419,7035.253098
-5.85707,29,7035.672793
2775.943739,1001,7039.101315
604.592136,287,7042.251777
879.53861,329,7043.626986
1220.263454,477,7045.564147
2539.28532,952,7048.872424
1752.538611,941,7052.331704
978.496369,376,7053.943648
468.940204,225,7055.027278
752.352802,334,7056.407618
692.521686,311,7057.742819
1900.355825,668,7062.147225
2144.693125,749,7064.918286
2012.975639,696,7067.537367
1673.260425,531,7069.596248
918.538989,332,7070.954842
1117.39436,593,7073.204467
622.16809,283,7074.476039
880.358025,362,7077.888576
1946.920927,768,7080.73642
3183.013678,1001,7084.190257
2425.470635,778,7087.044716
1205.709308,440,7088.708201
2713.498148,915,7091.848266
594.673292,298,7094.939631
1346.71603,502,7096.838894
797.403784,404,7098.439401
791.322533,362,7099.898504
1093.515358,436,7101.634754
1063.890347,411,7103.316633
3026.347974,1001,7106.996454
2428.418768,889,7112.071523
1749.43142,573,7114.29535
615.230706,350,7115.67924
568.741413,254,7116.747031
1723.207627,583,7118.996549
770.416584,333,7120.349232
1942.721927,687,7122.824692
1769.142833,618,7125.102526
1580.641579,557,7127.163672
3186.858813,973,7132.352148
870.175874,369,7133.82961
1120.048748,387,7135.369659
723.842937,346,7136.682654
1551.020015,568,7138.822066
1144.212723,469,7140.837275
754.460137,386,7142.387173
1369.753199,476,7144.311964
2673.945788,825,7149.295168
749.076099,309,7150.565398
2387.8991,810,7153.40098
1213.530578,499,7155.263339
992.113978,397,7156.797591
2016.847577,675,7159.187558
821.592706,335,7160.522294
2160.024189,814,7165.413198
946.573177,346,7166.909968
1791.325072,620,7169.216652
1005.494373,357,7170.664979
837.213438,290,7171.934681
3269.623085,1001,7175.517305
1245.276363,431,7177.326835
1799.471822,716,7182.259909
1932.098182,696,7184.844503
1546.749121,520,7186.940943
915.907311,352,7188.449496
688.945818,312,7189.719598
2321.873398,746,7192.43601
1277.01971,453,7194.323503
1876.619065,649,7196.792092
2172.269903,777,7201.634088
395.399967,268,7202.833364
1172.441996,454,7204.517144
2898.273418,911,7207.75184
1391.251223,471,7209.56601
3411.664325,1001,7213.261199
2408.643624,776,7217.779436
716.744714,311,7219.305519
1629.038939,560,7221.638738
1353.714038,502,7223.641239
672.80115,312,7224.906286
2397.406244,795,7227.849925
804.174692,319,7229.2207
1170.14957,417,7230.83729
687.200382,282,7232.137707
238.226312,169,7232.997426
1036.061363,391,7236.562158
1390.487035,447,7238.402898
2056.423474,625,7240.884088
511.293958,248,7241.93677
897.252579,364,7243.484491
628.840417,315,7244.985547
735.709405,277,7246.290126
1277.464039,440,7248.323032
1705.624342,582,7250.745775
1004.867727,409,7252.559152
770.56524,311,7255.969404
1666.371084,558,7258.519763
597.007647,287,7259.903622
2490.275838,791,7263.066599
1333.249385,503,7265.263743
897.109293,366,7267.063977
2827.69166,845,7270.11243
2491.428321,895,7275.487491
375.788714,209,7276.541902
2481.051459,819,7279.786905
730.819198,306,7281.199965
434.813931,247,7282.292736
2668.317963,925,7285.709651
521.199702,298,7286.99381
1888.445782,624,7289.362816
942.904661,326,7290.893223
1511.68627,519,7294.830901
2330.318523,918,7298.242805
408.371579,217,7299.320461
1949.464254,720,7302.157128
1355.227991,546,7304.363097
1362.888004,433,7306.250854
515.031167,238,7307.406848
1009.829359,412,7309.108823
1106.06685,581,7313.530848
1306.274823,492,7315.45063
1364.936685,449,7317.379232
2869.818192,935,7320.775168
889.244005,391,7322.291197
973.375099,339,7323.682744
1134.131858,418,7325.230246
1880.97975,620,7327.527721
912.521508,350,7330.887715
952.887963,437,7332.686271
1207.641782,407,7334.390257
2670.066953,1001,7337.877917
1094.168673,358,7339.23852
2350.979862,989,7342.133553
602.644287,254,7343.103159
854.554289,333,7345.924217
1951.813892,668,7348.358773
702.987505,281,7349.462052
1420.909961,547,7351.377635
522.308567,300,7352.536072
1038.704138,336,7353.739582
1193.868043,431,7355.496234
1691.561002,604,7357.699495
771.923157,313,7358.996568
603.683381,302,7360.215827
2162.098681,691,7364.545787
1476.734851,506,7366.379105
1682.634215,553,7368.253163
2346.997114,751,7370.771377
610.593544,260,7371.850994
1279.91288,415,7373.346753
703.418984,279,7374.447478
2985.206457,890,7377.310633
859.867668,329,7380.499289
595.851519,303,7381.715837
1286.616756,516,7383.481654
1219.848096,421,7385.046214
2878.077517,1001,7388.296927
1424.569111,475,7390.016825
775.249388,351,7391.338692
842.867018,336,7392.648359
847.36523,332,7393.992119
1104.056065,419,7397.290915
507.62734,245,7398.316271
2706.477872,774,7400.982942
1545.940296,606,7403.07046
1390.643734,472,7404.814984
2167.015883,677,7407.201638
1146.007075,477,7408.911947
2423.66455,717,7413.278476
2181.382878,670,7415.577042
1049.977309,488,7417.359642
1588.790541,538,7419.285403
1096.445856,438,7420.922539
1739.171705,611,7423.019546
843.751479,326,7424.313789
650.304163,280,7425.456532
2484.388756,724,7429.910539
833.284547,474,7431.660221
1401.362674,519,7433.534277
786.874715,343,7434.913085
2147.994793,1001,7438.217291
2133.065607,897,7441.24761
474.825392,215,7442.190884
1487.064261,571,7446.07113
1389.816749,568,7448.055838
1019.446052,408,7449.591238
2446.511885,720,7451.981083
2507.330685,1001,7455.247056
1361.396704,454,7456.815368
1883.370268,619,7458.96146
1805.43306,571,7462.898371
1203.232889,455,7464.515809
2527.936726,704,7466.935691
885.673331,392,7468.435946
1420.874952,456,7470.083956
988.570609,405,7471.563993
139.345793,121,7472.254684
998.432766,399,7473.723177
552.449653,260,7474.754786
3025.913017,901,7479.576583
2331.1565,755,7482.080898
738.19006,297,7483.207134
2784.062492,756,7485.807947
2206.798555,705,7488.108035
329.862257,165,7488.848562
316.831689,180,7489.638924
1050.80466,440,7491.234776
1145.627959,593,7495.059967
2218.190491,658,7497.255297
771.918999,337,7498.487384
3101.891054,1001,7501.683146
875.773177,326,7502.965145
1332.457508,473,7504.718748
1061.998785,395,7506.172821
1333.233217,512,7508.048147
2459.398962,812,7512.628683
361.727941,257,7513.701578
627.954556,313,7514.943358
1469.956041,500,7516.771773
2374.119674,796,7519.495118
283.021301,183,7520.324071
1085.336431,390,7521.802609
2316.287385,891,7524.690441
1732.694886,557,7528.547779
2073.7584,687,7530.896339
1369.384832,450,7532.522511
891.404896,331,7533.839393
2841.653565,1001,7537.156796
1994.255828,626,7539.449729
1561.808413,554,7541.452883
1324.887308,515,7545.188318
2708.333929,787,7547.902619
3808.005424,1001,7551.250122
1296.767911,526,7553.194846
1540.390748,495,7555.045122
1417.851849,579,7557.112687
755.877539,301,7560.183813
913.638792,414,7561.869188
1408.114284,502,7563.775616
1178.804292,425,7565.34472
1213.568305,393,7566.855938
2880.550145,840,7569.666164
1604.732448,540,7571.520123
530.146785,271,7572.586104
607.426024,253,7573.618906
2311.626002,988,7578.696095
1300.907494,538,7580.539325
1347.9622,466,7582.171336
1968.871529,632,7584.302908
2487.665012,823,7587.075992
1292.834016,442,7588.684922
1932.038854,585,7590.686107
937.344239,356,7593.875532
1792.892992,706,7596.259831
601.268158,267,7597.28682
1898.01937,732,7599.696775
969.773295,380,7601.124806
1385.972174,765,7603.644226
1528.698129,563,7605.596426
926.929365,344,7606.888767
1210.577873,430,7610.260621
1311.767188,431,7611.839559
454.690963,217,7612.759772
1240.674898,418,7614.360602
797.826566,325,7615.628361
2282.783549,718,7617.952395
1424.902793,509,7619.785797
989.761832,388,7621.18269
2232.997399,1001,7626.217169
1348.917976,607,7628.306943
3640.068109,1001,7631.588808
2626.171673,731,7634.069538
1026.737704,411,7635.586023
874.766152,407,7637.073626
1230.911925,403,7638.577398
627.96023,297,7641.501801
2364.953256,665,7643.845174
620.894199,262,7644.988394
1849.324019,715,7647.39765
2348.1921,886,7650.361645
1794.428072,526,7652.196231
1606.1827,534,7654.169497
1680.015498,591,7657.738606
2591.875927,794,7660.089138
2002.001258,636,7662.291111
2643.732212,786,7665.098869
3120.935358,1001,7668.483612
1148.422569,409,7670.101113
2069.833996,658,7674.350247
718.103205,300,7675.571471
2975.297817,1001,7678.911376
1562.213218,587,7681.091257
956.427038,399,7682.681074
3385.944574,978,7685.95661
1501.298411,481,7687.745197
2087.083164,696,7692.027236
2801.544732,773,7694.750392
1050.92529,514,7696.651388
1134.00799,386,7698.104924
1302.591557,417,7699.651953
1766.999541,555,7701.636308
1449.465125,437,7703.292801
171.687458,135,7704.042787
2268.383376,750,7708.590591
2648.761908,773,7711.215925
2773.164866,1001,7714.576198
1920.711175,978,7718.010553
297.021484,196,7718.901083
1329.544141,547,7720.964643
606.687478,257,7723.964762
1540.225914,535,7725.856139
1500.462092,498,7727.684826
708.59706,278,7728.842116
965.301476,338,7730.217312
875.39544,331,7731.514259
988.089768,421,7733.139713
1506.540516,449,7734.817395
2090.722645,662,7737.192623
3474.012249,987,7742.193775
1150.408571,434,7743.829406
2606.522647,867,7746.631772
868.292571,439,7748.319179
1789.463735,579,7750.303678
1267.407144,457,7751.991841
405.496571,238,7752.960495
1650.847517,537,7756.692596
809.320998,353,7758.068257
1944.713461,597,7760.130665
1612.265153,533,7761.990274
1365.077617,460,7763.710042
669.025456,264,7764.803863
1796.147746,553,7766.788312
926.476774,359,7768.148098
1885.573281,569,7770.101758
1217.89832,412,7773.446002
1592.239634,621,7775.649228
3001.184112,927,7778.698803
1172.374979,360,7780.011564
1586.1631,504,7781.824104
1949.929711,578,7783.855857
2391.831217,869,7786.747155
1459.606918,445,7790.279564
862.728162,329,7791.545931
1689.897038,512,7793.405397
364.138722,238,7794.389974
1168.841952,449,7795.999355
1189.176481,410,7797.548552
1288.648495,430,7799.175567
262.887382,164,7800.004002
709.03732,292,7801.176069
257.342915,143,7801.894741
98.083116,96,7802.473134
846.583038,295,7803.629358
925.692041,497,7807.286258
2015.642933,565,7809.255366
1195.10948,418,7810.833874
864.806315,395,7812.318169
2644.117529,763,7814.990466
658.99765,280,7816.17817
1013.91056,401,7817.693716
963.367166,325,7818.952034
526.108308,242,7819.954118
1249.236953,432,7821.580795
630.748049,259,7824.362391
743.582861,377,7825.76864
620.608678,238,7826.799779
105.532251,103,7827.394041
2428.27985,756,7830.034922
698.685123,266,7831.144261
1953.006631,694,7833.581778
2247.287565,832,7836.457048
1927.407436,660,7838.739335
1460.836883,591,7842.719162
1219.637352,434,7844.329356
1657.917395,574,7846.377258
878.011028,313,7847.643513
1979.738878,584,7849.706594
1473.303847,486,7851.488142
1368.746708,450,7853.129221
893.617773,342,7854.473298
890.31849,363,7855.848242
862.749864,308,7858.974647
1579.054705,496,7860.772006
685.032886,278,7861.921283
1052.83447,581,7864.007313
2323.843109,673,7866.429877
552.341496,246,7867.508388
365.448297,181,7868.336808
1520.595089,608,7870.477715
949.775979,360,7871.853039
19.326076,52,7872.306382
1381.63621,423,7875.697221
981.767186,337,7876.978662
3365.96441,880,7879.917131
2618.932155,674,7882.292541
2342.730056,687,7884.683325
1074.061029,341,7885.980275
3334.062639,929,7889.168002
827.725521,312,7892.278093
1573.658041,531,7894.216087
749.046942,279,7895.419929
824.770146,339,7896.764282
1103.477001,449,7898.373772
1185.917426,473,7900.092869
383.677135,195,7900.952363
1037.876052,428,7902.530558
1429.056172,495,7904.320406
1912.947195,543,7906.297104
2185.662982,667,7910.54826
1008.06099,333,7911.829593
1592.479616,547,7913.752001
974.289164,371,7915.143211
3021.452639,1001,7918.457106
924.67088,325,7919.769812
2435.401357,734,7922.285971
1458.983169,546,7926.091318
2013.041916,565,7928.193138
1001.924218,333,7929.490545
715.820225,266,7930.616528
3377.391181,887,7933.569932
2277.466029,686,7936.025232
711.403541,252,7937.069842
854.209331,417,7938.632617
1232.581755,404,7940.117372
1783.806007,613,7944.205371
1066.716153,347,7945.539647
601.430361,240,7946.516323
1119.002232,396,7948.023978
580.348069,307,7949.258534
1473.06771,547,7951.258918
804.681485,475,7953.025014
1345.119125,491,7954.775518
2819.612828,823,7957.588666
1088.303371,423,7960.964105
1740.013917,521,7962.870249
986.672536,335,7964.214272
809.62428,334,7965.495816
1635.240156,464,7967.292999
3531.966326,949,7970.45236
1842.284151,549,7972.436828
1930.001248,594,7976.405849
1806.168416,576,7978.453277
2177.920304,686,7980.906564
2791.542206,848,7983.90703
2037.083959,636,7986.12621
1698.893369,482,7987.90784
1721.969767,614,7990.111112
1987.797775,577,7994.048892
675.062322,274,7995.20521
2171.807007,684,7997.596167
1848.227201,508,7999.424565
2302.058393,719,8001.878655
1.813908,43,8002.316553
768.919966,319,8003.550938
1401.697521,433,8005.161052
2473.454068,695,8007.567351
515.629919,221,8010.238677
2798.09981,764,8012.848767
2760.801643,812,8015.646108
255.831122,141,8016.427275
601.137887,247,8017.490085
1075.860918,470,8019.240406
1211.544572,508,8021.053926
1978.975274,582,8023.194857
1898.23441,660,8027.304851
1090.301904,403,8028.868143
1216.847793,415,8030.408028
598.322455,249,8031.509959
859.949147,310,8032.775488
1243.031933,480,8034.494542
1730.790068,507,8036.260685
1262.039069,437,8037.854474
797.272671,356,8039.27637
1298.938034,412,8040.776744
3117.815254,818,8045.386488
1924.90648,516,8047.324381
885.975744,326,8048.637097
3372.167388,1001,8051.930135
1846.862879,513,8053.732352
1190.288424,414,8055.29505
2310.044077,697,8057.685591
2173.270848,578,8061.623195
602.465234,352,8063.060936
1497.11142,490,8064.889379
2020.371591,681,8067.20265
344.629089,291,8068.359214
261.800414,172,8069.202874
1176.703815,392,8070.703387
1692.864713,515,8072.539361
969.137943,333,8073.883358
2239.876652,618,8077.938778
878.266869,308,8079.15748
1771.313147,494,8081.111137
3131.750813,787,8083.783289
2249.944191,620,8086.018543
421.197471,446,8087.690607
2010.957882,570,8089.76882
737.906236,287,8090.972116
1444.514851,479,8094.57591
1599.950419,495,8096.334277
716.027622,263,8097.428807
503.183763,239,8098.460401
1374.426044,401,8099.960458
1082.357135,340,8101.366873
1234.536902,394,8102.945004
1425.075858,415,8104.491911
2526.764474,723,8106.914104
2074.836921,691,8111.133812
1363.555178,461,8112.805874
804.701083,310,8114.087369
1927.271054,588,8116.173307
1567.860295,477,8117.962537
987.880015,346,8119.368819
1993.680457,557,8121.32208
691.566437,290,8122.478666
737.334198,262,8123.572385
1262.671564,401,8125.025975
576.206339,254,8126.057682
1298.554144,458,8129.510728
847.524671,322,8130.777074
1171.565667,406,8132.277057
1005.621896,407,8133.808541
1737.704529,612,8135.925753
1013.951256,401,8137.418524
2450.950329,744,8139.93454
2473.063729,693,8142.372634
1943.182815,570,8146.264109
1392.564333,435,8147.904743
2089.733778,633,8150.092551
3361.512636,900,8153.062173
541.679192,253,8154.108941
654.08806,298,8155.328076
1068.824435,373,8156.726756
457.950432,261,8157.906276
264.552133,177,8158.719247
1391.612739,447,8162.204185
1535.398781,619,8164.423623
1151.293425,401,8165.93932
2389.74642,761,8168.533484
2073.04019,649,8170.752712
760.597461,311,8171.972009
345.673328,178,8172.800038
1637.108307,487,8174.581676
913.234612,368,8175.988333
1050.017142,466,8179.629203
1314.383166,421,8181.20774
293.769715,169,8182.004907
1790.414133,533,8183.926758
1499.420405,503,8185.755301
3091.405406,1001,8189.005191
1363.142224,439,8190.599455
1301.396712,429,8192.177655
1276.648322,398,8195.381432
3775.836235,999,8198.663309
3475.207745,950,8201.850774
2203.03314,680,8204.179516
3090.520034,814,8206.883839
3742.833752,1001,8211.932571
2109.946194,580,8213.963749
1200.67375,363,8215.308353
721.780305,303,8216.621333
531.047338,291,8217.777734
2103.469718,721,8220.192123
677.392451,259,8221.223892
1297.153116,466,8222.950417
2402.156193,629,8225.154238
1165.330305,435,8228.592814
549.811035,221,8229.577682
1209.778645,390,8230.98419
464.482202,208,8231.875184
1057.180566,360,8233.235121
1104.468861,375,8234.610376
666.693438,283,8235.782288
1128.966102,415,8237.329388
38.85528,95,8237.891849
1103.349671,355,8239.235751
2216.700111,586,8241.275554
2636.352981,824,8245.84583
654.492618,252,8246.892674
1873.5337,559,8248.83031
1967.818518,509,8250.643442
369.145257,231,8251.612471
2626.136533,689,8253.956783
2336.987004,675,8256.25422
1356.839485,486,8258.035502
1269.085703,459,8261.614897
2015.125228,652,8263.879635
224.686831,135,8264.598548
1561.079896,467,8266.254777
822.631639,293,8267.411258
1805.134306,576,8269.426952
2343.227359,753,8271.989862
1231.393823,463,8273.630866
1618.113776,454,8275.302904
532.381987,291,8278.319487
1506.65186,466,8280.03842
1136.858456,487,8281.788432
1114.047068,458,8283.46755
1734.342742,627,8285.725624
1199.39606,351,8287.02267
2747.097605,880,8289.961088
2215.326907,585,8292.023758
1870.666022,505,8295.711573
890.58422,295,8296.94665
725.104438,281,8298.056399
1721.719384,518,8299.900398
259.169148,166,8300.666394
1767.389871,491,8302.447498
1987.38825,544,8304.364854
1487.228508,465,8306.076328
2772.882908,798,8308.811174
1569.835163,486,8312.437058
2484.013155,775,8315.03115
602.013018,261,8316.125172
549.046265,233,8317.12526
1641.611395,451,8318.797364
1063.437713,375,8320.219975
1289.960647,447,8321.814972
2408.418878,721,8324.29964
1563.937345,500,8326.175249
1067.313042,379,8329.44102
1719.53421,487,8331.207484
1608.937562,472,8332.957634
2002.434506,809,8335.676583
924.136385,337,8336.989476
1003.545014,499,8338.770652
604.929466,236,8339.770931
1212.12033,419,8341.318638
963.676223,360,8342.709196
1534.621831,540,8346.459085
2145.731651,583,8348.576941
817.089775,398,8350.022489
2282.278292,664,8352.335182
2856.384858,873,8355.272833
1908.264078,571,8357.305238
1205.756764,372,8358.664694
1787.29098,651,8362.80599
1790.381767,534,8364.681277
560.220009,257,8365.712608
1020.772857,400,8367.228363
1075.570171,418,8368.837814
1300.181982,554,8370.838085
1211.536429,631,8373.088486
1619.302215,554,8375.026639
1891.687698,579,8378.823722
908.143456,286,8379.995607
1983.084696,551,8382.012659
2097.699849,625,8384.1694
2331.379495,692,8386.482094
973.25007,471,8388.169627
1116.09598,439,8389.810336
1623.283403,476,8391.498322
1028.237051,382,8394.748682
729.688698,302,8395.967572
1467.622784,499,8397.749481
1351.930479,443,8399.405823
550.662641,229,8400.391796
2579.090641,737,8402.884063
1141.533224,409,8404.431325
1360.445279,408,8405.978474
543.801724,245,8406.994273
1571.499565,497,8408.791458
1296.852948,613,8412.776766
1052.308852,320,8414.089172
426.487432,188,8414.9956
2406.408968,694,8417.38624
2560.272458,732,8419.938673
2983.986364,1001,8423.309295
2389.857316,698,8425.731192
1171.486143,873,8430.512501
1956.569923,536,8432.467865
1423.87896,435,8434.124876
1394.873291,436,8435.749772
2411.134453,700,8438.203295
395.721116,269,8439.343881
1505.713633,421,8440.922684
1363.394028,425,8442.517451
1436.629909,461,8446.236498
1210.708964,532,8448.143219
2532.810465,726,8450.627808
687.114055,308,8451.846666
1512.02701,488,8453.628251
1146.427372,351,8455.019263
1342.241626,420,8456.644494
1738.407592,493,8458.44206
2164.036158,646,8462.552438
1890.113824,565,8464.552448
2608.485408,741,8467.052477
678.149838,288,8468.209494
638.97172,277,8469.350284
754.019692,268,8470.444034
562.182623,292,8471.647031
693.002067,347,8473.022858
1661.202415,474,8474.726172
820.920082,309,8475.96077
659.245059,254,8477.039377
1618.893382,696,8481.336844
69.070249,81,8481.930536
1978.60691,538,8483.837094
1658.698642,489,8485.540349
2232.153489,631,8487.821731
1612.828039,498,8489.603301
2245.027362,886,8492.525317
1565.64815,486,8496.150421
1219.393537,427,8497.77659
2266.67659,658,8500.073846
879.458029,324,8501.355329
